MMSI,ShipName,ShipTypeComplete,ShipType,AdditionalInfo,Latitude,Longitude,Time
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.50680000,105.74200000,2017-01-29T20:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.50680000,105.74200000,2017-01-29T21:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.50680000,105.74200000,2017-01-29T22:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.32584000,105.54600000,2017-01-29T23:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.30872000,105.45900000,2017-01-30T00:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.30872000,105.45900000,2017-01-30T01:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.25845000,105.21000000,2017-01-30T02:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.25233000,105.17200000,2017-01-30T03:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.25233000,105.17200000,2017-01-30T04:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.25233000,105.17200000,2017-01-30T05:32:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.16546000,105.06800000,2017-01-30T06:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-2.16546000,105.06800000,2017-01-30T07:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-1.70503000,104.90200000,2017-01-30T08:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-1.55592000,104.84800000,2017-01-30T09:31:00Z
15343,PHOENIX,Cargo-Hazardous,Cargo,Hazardous Cat. A,-1.49538000,104.82600000,2017-01-30T10:31:00Z
