mmsi,rtime,longitude,latitude,shipName,shipType,ShipType,shipTypeText
235000043.00000000,2018-04-30T17:08:48.000Z,-4.85942667,55.77315667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:05:47.000Z,-4.85942167,55.77315167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T17:02:45.000Z,-4.85938833,55.77315833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T16:56:43.000Z,-4.85946167,55.77312000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T16:50:43.000Z,-4.85945833,55.77314500,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T16:47:41.000Z,-4.85942833,55.77312833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T16:44:41.000Z,-4.85940500,55.77312167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T16:41:40.000Z,-4.85943000,55.77312000,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T16:35:39.000Z,-4.85942000,55.77312333,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T16:32:38.000Z,-4.85944333,55.77314667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T15:26:25.000Z,-4.85944333,55.77315667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T15:20:24.000Z,-4.85940667,55.77314667,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T14:11:09.000Z,-4.85941833,55.77314833,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T12:31:44.000Z,-4.85943333,55.77313167,,37.00000000,Pleasure Craft,Pleasure Craft
235000043.00000000,2018-04-30T12:28:42.000Z,-4.85942833,55.77315167,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T18:30:45.000Z,-5.14616333,55.58007500,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T18:18:42.000Z,-5.14613667,55.58001833,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T18:12:39.000Z,-5.14602167,55.58000500,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:51:32.000Z,-5.14617333,55.58007333,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:48:31.000Z,-5.14605500,55.58005000,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:42:30.000Z,-5.14628500,55.57985000,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:39:28.000Z,-5.14655500,55.57991667,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:36:28.000Z,-5.14662667,55.57998500,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:33:27.000Z,-5.14670167,55.57996500,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:30:26.000Z,-5.14676000,55.57999500,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:27:27.000Z,-5.14678000,55.58002000,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:24:24.000Z,-5.14683667,55.58006000,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:21:23.000Z,-5.14679000,55.58009667,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:18:21.000Z,-5.14671167,55.57999500,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:15:20.000Z,-5.14674000,55.58007167,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:12:21.000Z,-5.14665667,55.58018833,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:09:19.000Z,-5.14650667,55.58009833,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:08:49.000Z,-5.14649833,55.58009333,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:08:21.000Z,-5.14651833,55.58006500,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:07:50.000Z,-5.14656667,55.58006000,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:06:48.000Z,-5.14685667,55.58012667,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:06:18.000Z,-5.14712167,55.58020500,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:05:48.000Z,-5.14707500,55.58054000,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:05:18.000Z,-5.14635667,55.58081667,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:04:49.000Z,-5.14551833,55.58065833,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:04:17.000Z,-5.14471000,55.58047833,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:02:19.000Z,-5.14078333,55.57987333,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:01:47.000Z,-5.13971333,55.57975167,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:00:47.000Z,-5.13716000,55.57978333,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T17:00:16.000Z,-5.13568000,55.57970833,,37.00000000,Pleasure Craft,Pleasure Craft
235012989.00000000,2018-04-30T16:59:46.000Z,-5.13423333,55.57954333,,37.00000000,Pleasure Craft,Pleasure Craft
